Uuid,Ordenado,Delivered,Orders,ACV,AOV,Sku's,Sku's x Order,Freq
d1939eca-d9b3-41f6-b85f-901ae87f8dae,45374171.4255,40908235.0455,38,40908235.045500000000,1076532.501197368421,28,0.73684210526315789474,12.6666666666666667
9fd98cc5-6d87-46d1-992e-81baf947fbf1,45373070.9331933,11045050.25,47,11045050.250000000000,235001.069148936170,30,0.63829787234042553191,15.6666666666666667
96bbaea1-8e99-4075-85ae-4765bbcff2c7,45332488.676195,40516020.530195,58,40516020.530195000000,698552.078106810345,55,0.94827586206896551724,19.3333333333333333
2c70b0c8-e5fc-46fb-86e6-e84da0c7d852,45292164.1307839,42377346.8846272,33,42377346.884627200000,1284162.026806884848,64,1.93939393939393939394,11.0000000000000000
b7830b54-34c5-49f5-86bf-7d9e17817482,45242097.9956414,41431675.7308953,33,41431675.730895300000,1255505.325178645455,16,0.48484848484848484848,11.0000000000000000
2318f6c0-7870-4549-bdc2-778fe761dcbd,45217753.9816962,43174037.3040507,42,43174037.304050700000,1027953.269144064286,36,0.85714285714285714286,14.0000000000000000
6bc3ef9d-9cc0-4385-854a-f863ec2450b8,45167072.7698948,40527219.5737083,47,40527219.573708300000,862281.267525708511,40,0.85106382978723404255,15.6666666666666667
5d28f6f9-ee28-4f04-b750-eef4f88b9605,45129621.5890638,38122568.8046922,108,38122568.804692200000,359908.277298204630,331,3.06481481481481481481,36.0000000000000000
4d4dfa75-d62e-45a8-ba79-fe443d752d60,45113120.0704933,39798414.4493966,52,39798414.449396600000,765354.124026857692,151,2.90384615384615384615,17.3333333333333333
80770a38-a6b8-46e4-a84e-48cfbbcfb65d,45003495.336618,44756442.3388,12,44756442.338800000000,3729703.528233333333,27,2.25000000000000000000,4.0000000000000000
eefd1480-fbb3-4183-a07d-1381ef551c24,45002791.3493406,41772692.0994589,97,41772692.099458900000,430646.310303700000,140,1.44329896907216494845,32.3333333333333333
8af05f00-1d88-45d1-b9cf-849633eaf730,44919062.692954,43243881.1558,14,43243881.155800000000,3088848.653985714286,12,0.85714285714285714286,4.6666666666666667
3c7a9a5d-6b2c-4f76-b6d1-7fbef6fa62bf,44893339.4203882,41831448.5203883,38,41831448.520388300000,1100827.592641797368,30,0.78947368421052631579,12.6666666666666667
3930834e-8857-4688-b95c-fe1f17bb337a,44881900.7849775,38682226.1195031,82,38682226.119503100000,471734.464871989024,124,1.51219512195121951220,27.3333333333333333
933bfb43-9417-481c-b7e3-5b101afe41cc,44873026.2495314,40150858.9457536,23,40150858.945753600000,1745689.519380591304,26,1.13043478260869565217,7.6666666666666667
61862028-5ebb-43f8-9061-6ba66cd94433,44863018.9853171,38619183.9306097,234,38619183.930609700000,165039.247566708120,231,0.98717948717948717949,78.0000000000000000
b1a4e955-5a14-43c2-8cf3-4226b05ec4c6,44835291.798,39281570.35,30,39281570.350000000000,1309385.678333333333,48,1.60000000000000000000,10.0000000000000000
5898cf72-7496-4ff5-b4d0-058310099cda,44832323.803748,36948699.5099279,25,36948699.509927900000,1477947.980397116000,41,1.64000000000000000000,8.3333333333333333
53cff9e5-eca5-4194-8511-e962da7ab615,44805676.713,33872205.6268042,31,33872205.626804200000,1092651.794413038710,15,0.48387096774193548387,10.3333333333333333
3ac1ff0a-816e-406b-a4fb-b96cba49055d,44790839.8836949,42950513.7443964,26,42950513.744396400000,1651942.836322938462,48,1.84615384615384615385,8.6666666666666667
f0956815-d668-494c-bb82-b03147e1f8ba,44780036.52,44534656.36,18,44534656.360000000000,2474147.575555555556,11,0.61111111111111111111,6.0000000000000000
f38f74dc-5c4b-4068-934b-0225286374f2,44771749.7116,43152103.6625,43,43152103.662500000000,1003537.294476744186,14,0.32558139534883720930,14.3333333333333333
90bc4ee9-271b-41e5-86b5-c88a32d3683b,44753421.1494,38993515.580787,43,38993515.580787000000,906825.943739232558,71,1.65116279069767441860,14.3333333333333333
fd7255b7-aba3-47c9-a138-8c0723513313,44709192.0714986,39198886.7183611,227,39198886.718361100000,172682.320345203084,272,1.19823788546255506608,75.6666666666666667
95fca363-2860-440f-b6a0-2d5dd6d6699b,44706578.925268,41425914.635936,41,41425914.635936000000,1010846.698437463415,28,0.68292682926829268293,13.6666666666666667
d11c8bbf-322d-48a1-aa21-182b24e8ed6f,44652914.848,35859394.1664603,32,35859394.166460300000,1286686.163758134375,17,0.53125000000000000000,10.6666666666666667
b35efc51-5c79-4c25-9c5a-318e867c5b60,44633298.3011374,39265249.4520091,53,39265249.452009100000,740853.763245454717,40,0.75471698113207547170,17.6666666666666667
a264f0e9-388f-4895-9357-ac17521afc69,44610975.21511,37908338.9104255,63,37908338.910425500000,602499.823975007937,91,1.44444444444444444444,21.0000000000000000
c5716fa9-09f7-442d-90ef-ef71440ab724,44572785.58838,42893622.7077,22,42893622.707700000000,1949710.123077272727,16,0.72727272727272727273,7.3333333333333333
39a5d229-7b33-4644-81e1-2a441ed57a24,44559876.2453253,35905107.5684404,36,35905107.568440400000,997364.099123344444,27,0.75000000000000000000,12.0000000000000000
78ced96e-e2ff-42b4-8e94-01b8422767eb,44558514.1009472,36121282.2621116,69,36121282.262111600000,523806.829807162319,70,1.01449275362318840580,23.0000000000000000
afb4b383-ed18-4552-be8b-2a28bd8d5216,44552139.6076344,29389785.9395991,78,29389785.939599100000,376792.127430757692,14,0.17948717948717948718,26.0000000000000000
85a63729-943b-4487-a1a9-74edb8bed238,44501520.09877,40066424.9045,25,40066424.904500000000,1602656.996180000000,20,0.80000000000000000000,8.3333333333333333
f5d8da34-48f2-4a35-b1ce-ee63cab7889a,44499606.9869727,32132762.0655726,19,32132762.065572600000,1691443.820819610526,7,0.36842105263157894737,6.3333333333333333
bde2ad8c-32b0-4638-a3de-b1ac28768c82,44498764.4868671,38188039.2437723,76,38188039.243772300000,502474.200575951316,98,1.28947368421052631579,25.3333333333333333
7b27db65-b060-4a04-a394-4e2a41f84af3,44490487.0424263,37711304.5534325,47,37711304.553432500000,802368.181987925532,49,1.04255319148936170213,15.6666666666666667
70d45b8c-42e3-4ae6-a119-3bcda3fec456,44444887.86269,42461986.1697,43,42461986.169700000000,987488.050458139535,30,0.69767441860465116279,14.3333333333333333
cd694f17-8a00-485b-9135-333286d5e985,44404337.0615548,40328230.3634148,85,40328230.363414800000,474449.768981350588,46,0.54117647058823529412,28.3333333333333333
f404517e-09e9-4695-b7be-f86ef6fbc45c,44361473.76,39926852.41,17,39926852.410000000000,2348638.377058823529,53,3.11764705882352941176,5.6666666666666667
0f9bfbdb-e452-42a1-9ed6-35cc6f21a692,44346141.2,51565882.12,30,51565882.120000000000,1718862.737333333333,22,0.73333333333333333333,10.0000000000000000
41a8c1a5-104b-4051-9932-f25b0c2185ed,44343391.8752785,37759446.9635,76,37759446.963500000000,496977.986361842105,18,0.23684210526315789474,25.3333333333333333
bb0260d0-b504-4bb4-bd5b-b1e92334c9c8,44340516.546817,37997088.2987533,66,37997088.298753300000,575713.459072019697,78,1.18181818181818181818,22.0000000000000000
1222a347-bda4-4fa0-a083-1eaf99060966,44295711.5420296,42768389.3639762,91,42768389.363976200000,469982.300703035165,86,0.94505494505494505495,30.3333333333333333
7fe9d494-2b9c-4c33-a32c-c6a2778d72f8,44221924.9832,38225483.267,49,38225483.267000000000,780111.903408163265,40,0.81632653061224489796,16.3333333333333333
281c33ce-c2bc-4a6e-af50-e1ef4293ae2c,44218563.3737458,35093604.5363296,76,35093604.536329600000,461757.954425389474,103,1.35526315789473684211,25.3333333333333333
8b2d80dc-fe7d-414e-8e2c-be4b86d47416,44168084.312549,42224585.789601,63,42224585.789601000000,670231.520469857143,47,0.74603174603174603175,21.0000000000000000
cc4f2697-9cd8-4407-b5af-ca886cf476ec,44134748.97,44134748.97,9,44134748.970000000000,4903860.996666666667,11,1.22222222222222222222,3.0000000000000000
39874a1c-66bf-47b9-a439-3111fe3ffd1e,43987717.09,19221519.36,7,19221519.360000000000,2745931.337142857143,26,3.71428571428571428571,2.3333333333333333
b8fff400-ef49-4b08-9a29-677514ddab67,43965855.170296,38249826.4506,53,38249826.450600000000,721694.838690566038,40,0.75471698113207547170,17.6666666666666667
374e4fc0-7d7a-4c63-801f-ac7b6e4c364b,43929321.2172098,42296679.2958847,26,42296679.295884700000,1626795.357534026923,26,1.00000000000000000000,8.6666666666666667
73750151-c294-48fd-91dd-7ebec5466ce9,43921447.0520873,30063089.4656238,36,30063089.465623800000,835085.818489550000,31,0.86111111111111111111,12.0000000000000000
50c8f0ff-ec48-4d0d-931c-b49a72fc7b62,43914326.4003583,22878204.232772,23,22878204.232772000000,994704.531859652174,21,0.91304347826086956522,7.6666666666666667
6fd13ac2-25e3-442c-8fd5-74c240bb7808,43822270.8171517,35670925.6657443,122,35670925.665744300000,292653.673899543443,50,0.40983606557377049180,40.6666666666666667
da9a11fa-4d08-4408-8a1c-51bb4d0f5ecf,43806889.45,43744423.8960839,24,43744423.896083900000,1822684.329003495833,23,0.95833333333333333333,8.0000000000000000
2ebac83f-4c61-435c-8862-5d068fdca99f,43770296.748665,35928130.20504,35,35928130.205040000000,1026518.005858285714,28,0.80000000000000000000,11.6666666666666667
10596869-14b9-4c3d-abca-bae5730087f2,43766021.659709,24049805.3027121,47,24049805.302712100000,511845.463461959574,22,0.46808510638297872340,15.6666666666666667
766b4394-4670-405d-966d-8d45c4d49cde,43765965.47,43765965.45,63,43765965.450000000000,694697.864285714286,18,0.28571428571428571429,21.0000000000000000
0bbe092c-5470-4a84-b170-c18ad824cc96,43630374.5955735,42204686.1688542,32,42204686.168854200000,1321147.817776693750,377,11.78125000000000000000,10.6666666666666667
60ac7230-71e7-4a23-bcf0-95f4a33378ec,43584677.0094576,34805963.2365691,85,34805963.236569100000,414356.705197251190,39,0.45882352941176470588,28.3333333333333333
43a74fd1-6ee6-4771-b663-52d4559cbf10,43557500.1991575,41060904.3974557,131,41060904.397455700000,313442.018301188550,74,0.56488549618320610687,43.6666666666666667
f0b8d7ab-97af-4921-bcce-e338f2bec90a,43541314.6031401,42268360.9067739,83,42268360.906773900000,509257.360322577108,143,1.72289156626506024096,27.6666666666666667
d470cc95-e6c0-46fa-96e7-331b2115c4c1,43389217.3201,29475837.2501,46,29475837.250100000000,693850.563697826087,43,0.93478260869565217391,15.3333333333333333
f63ad674-4111-444b-afc3-163e08ea0f23,43360134.5593334,36903887.7249086,26,36903887.724908600000,1419380.297111869231,43,1.65384615384615384615,8.6666666666666667
247e6355-d257-4154-bc57-aaca093aff08,43352067.3270923,36482308.8670923,36,36482308.867092300000,1013397.468530341667,20,0.55555555555555555556,12.0000000000000000
671eec77-c2e1-42c0-bb5a-82cf8af23697,43333113.8084,41247505.412,17,41247505.412000000000,2426323.847764705882,16,0.94117647058823529412,5.6666666666666667
a609adf4-e550-412c-a998-1ce5ce209138,43309644.7907,32865930.0984,28,32865930.098400000000,1173783.217800000000,26,0.92857142857142857143,9.3333333333333333
014e338d-5d12-4ad3-a6a5-8eaf683cad27,43237805.3804733,43163815.2604733,25,43163815.260473300000,1726552.610418932000,12,0.48000000000000000000,8.3333333333333333
8f358ec6-0b10-4249-aa7b-6ae6cb0ce48e,43237199.9577,28815401.8964941,47,28815401.896494100000,613319.455244553191,62,1.31914893617021276596,15.6666666666666667
26f96382-6af6-407a-a68e-e0342ff69dbe,43225272.036016,30575705.698791,78,30575705.698791000000,391996.226907576923,96,1.23076923076923076923,26.0000000000000000
ac64c3f3-f3dd-4fc6-a975-ec645bf440b8,43204254.773909,40770759.2932175,39,40770759.293217500000,1045404.084441474359,44,1.12820512820512820513,13.0000000000000000
e099a120-9a7a-494f-bea7-764fa5243251,43189502.486685,41533235.7177142,110,41533235.717714200000,377833.968019011818,140,1.27272727272727272727,36.6666666666666667
0972b45d-2046-4032-892a-624aeff5a11b,43134279.3451768,38835797.5756698,126,38835797.575669800000,308220.615679919048,49,0.38888888888888888889,42.0000000000000000
041e3911-31a6-4801-a861-0953acd5e827,43050293.1835,40247699.442566,21,40247699.442566000000,1916557.116312666667,17,0.80952380952380952381,7.0000000000000000
9921c284-1dc9-4b3a-a6cf-961806e34950,42998832.561874,33984203.0322,37,33984203.032200000000,918491.973843243243,135,3.64864864864864864865,12.3333333333333333
f1e26d3a-66f5-47e4-b6f4-551b967b3c0c,42956904.930828,32390081.463,46,32390081.463000000000,704132.205717391304,29,0.63043478260869565217,15.3333333333333333
923acda3-ede7-4d8c-8577-eb2461e3b11e,42920017.2079,38842451.827,14,38842451.827000000000,2774460.844785714286,23,1.64285714285714285714,4.6666666666666667
afcc7983-a599-454d-b911-b26bd7ef3929,42874971.9933487,31599606.8143711,174,31599606.814371100000,181655.293114943103,338,1.94252873563218390805,58.0000000000000000
87f8b69a-5a2d-400f-92d6-7ee059e59517,42858040.7378266,34884406.561335,41,34884406.561335000000,850839.184422804878,31,0.75609756097560975610,13.6666666666666667
1a65ed70-e3a7-49f6-8022-7036f6c4521a,42756722.4729467,15056101.0367415,110,15056101.036741500000,136873.645788559091,65,0.59090909090909090909,36.6666666666666667
c8ce3a0d-4329-40ed-b852-353f13a25515,42628384.8899085,31794615.9235285,39,31794615.923528500000,815246.562141756410,57,1.46153846153846153846,13.0000000000000000
b9225acd-cb4c-4f87-b745-5ea6ee0407f2,42581939.1120104,40458049.2923991,130,40458049.292399100000,311215.763787685385,68,0.52307692307692307692,43.3333333333333333
86969d05-43a1-49ef-85c4-54822bc11e3e,42580007.2815301,41463538.4463301,45,41463538.446330100000,921527.667696224444,49,1.08888888888888888889,15.0000000000000000
b13d046a-595d-45f2-8a9d-ccbb6b4041cd,42578285.5972,38170390.6393674,41,38170390.639367400000,930985.137545546341,33,0.80487804878048780488,13.6666666666666667
5c86b937-c704-4e4d-b255-a7b4cf6ea35f,42442843.3354,38754350.5142023,24,38754350.514202300000,1614764.604758429167,34,1.41666666666666666667,8.0000000000000000
17c1b187-db0d-4b2a-83ae-9cf8ad458537,42414263.8736014,38325030.3196014,54,38325030.319601400000,709722.783696322222,29,0.53703703703703703704,18.0000000000000000
09040dff-dba1-4f4b-878d-29948240c6d2,42375899.3628042,37843644.6253172,85,37843644.625317200000,445219.348533143529,141,1.65882352941176470588,28.3333333333333333
1f632a80-1d83-4b51-9203-92b1d4554165,42374799.8636,42054332.7492,8,42054332.749200000000,5256791.593650000000,7,0.87500000000000000000,2.6666666666666667
573aacb5-4356-433e-a1d1-8c81fabdfe47,42348280.745265,36766104.22423,28,36766104.224230000000,1313075.150865357143,44,1.57142857142857142857,9.3333333333333333
3e6d20db-2225-42c9-a14b-bb9e0305b707,42258268.1397479,42473293.213589,79,42473293.213589000000,537636.622956822785,177,2.24050632911392405063,26.3333333333333333
f0db0765-8ae9-4724-892e-f238c465c804,42223318.51852,38599373.9679971,55,38599373.967997100000,701806.799418129091,149,2.70909090909090909091,18.3333333333333333
d9379ae0-9e0d-4bc2-92a3-9487e1285380,42221976.3913958,28825027.1747009,108,28825027.174700900000,266898.399765749074,113,1.04629629629629629630,36.0000000000000000
b06e8e33-b85e-4e00-bdcc-2a5ca52e89ad,42178792.469164,33308632.2074,10,33308632.207400000000,3330863.220740000000,7,0.70000000000000000000,3.3333333333333333
0040f8db-15bc-49b7-920b-1c9324570bf8,42167298.5462505,38182461.8789605,23,38182461.878960500000,1660107.038215673913,59,2.56521739130434782609,7.6666666666666667
29bebd4e-dfbb-440c-b67b-af31fa231920,42166022.37572,37341514.3315,23,37341514.331500000000,1623544.101369565217,38,1.65217391304347826087,7.6666666666666667
8951ee2d-aea6-4745-b439-103c55257a8c,42155770.1290338,35373397.3341436,351,35373397.334143600000,100787.035709810826,354,1.00854700854700854701,117.0000000000000000
9be8998b-5963-48f6-a4d0-fd7ad5157b1d,42152151.1057075,39192149.0866152,92,39192149.086615200000,430696.110841925275,42,0.45652173913043478261,30.6666666666666667
8213d01d-1bb5-40fa-87a5-fec11b193042,42132817.291371,39331209.5534569,157,39331209.553456900000,250658.181614375159,78,0.49681528662420382166,52.3333333333333333
3b4ce49d-80b4-411a-9c2d-c4b22934301f,42085181.6623307,37992794.9199847,90,37992794.919984700000,422142.165777607778,38,0.42222222222222222222,30.0000000000000000
d2ab9d76-c009-44d8-a8e6-e411dc8dde18,42066406.0509957,35658015.8056581,38,35658015.805658100000,938368.836991002632,51,1.34210526315789473684,12.6666666666666667
07fd71b4-3431-49b9-a5aa-df26077836e2,42022394.8639908,41170419.5351108,76,41170419.535110800000,541716.046514615789,57,0.75000000000000000000,25.3333333333333333
943ee4c6-ae78-49f7-a6cf-8e574ad3a2a8,41955147.2726719,37981546.120111,168,37981546.120111000000,226080.631667327381,641,3.81547619047619047619,56.0000000000000000
cdc28448-9e8a-4c30-858f-c4ab49944fd1,41943656.1513161,40571343.4635305,70,40571343.463530500000,579590.620907578571,60,0.85714285714285714286,23.3333333333333333
ff7726b0-4ff0-4358-b819-a22f3f5e8713,41939734.4778749,40461973.6617927,80,40461973.661792700000,505774.670772408750,95,1.18750000000000000000,26.6666666666666667
c6c02aba-c630-4e8a-8cc7-8ba4cb4edcae,41902902.396,38488756.809,44,38488756.809000000000,874744.472931818182,21,0.47727272727272727273,14.6666666666666667
773764da-abf7-4e28-94f7-7bea0b73897c,41884910.991,34733254.7237297,26,34733254.723729700000,1335894.412451142308,15,0.57692307692307692308,8.6666666666666667
ec73d4f9-e1aa-4ab4-be70-19f64dac91e7,41848590.0381439,40828827.9756934,45,40828827.975693400000,907307.288348742222,57,1.26666666666666666667,15.0000000000000000
639bc43e-6a52-47af-932f-4e65dc589f43,41812293.9605005,42306722.5694395,83,42306722.569439500000,509719.549029391566,27,0.32530120481927710843,27.6666666666666667
f69b5355-ab48-4e09-a562-b757fef96bee,41799062.2406174,35646199.8212564,70,35646199.821256400000,509389.763160805714,246,3.51428571428571428571,23.3333333333333333
ce8c95cd-be21-49cd-8c74-f4d78cf32f27,41753171.71613,41690864.2499,9,41690864.249900000000,4632318.249988888889,27,3.00000000000000000000,3.0000000000000000
e3fabdd8-5711-459a-96a5-b28e38601549,41681656.5852378,33972803.4854513,47,33972803.485451300000,722825.606073431915,59,1.25531914893617021277,15.6666666666666667
a6e3fbe4-29ef-411a-8b9f-4949d108b664,41654745.5410167,34027068.38648,26,34027068.386480000000,1308733.399480000000,37,1.42307692307692307692,8.6666666666666667
26a7769e-0a84-4065-a8b6-e0d3b0dea874,41625372.60704,27029812.2214,10,27029812.221400000000,2702981.222140000000,22,2.20000000000000000000,3.3333333333333333
2a23946c-7750-4d99-85de-ab1994cb857a,41583969.848894,39362764.5889631,174,39362764.588963100000,226531.291166454598,214,1.22988505747126436782,58.0000000000000000
